Timestamp,run_warm_up,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_default_jemalloc,run_default_tcmalloc
0,0.0032768376245847176,0.005950218023255814,0.003299548380398671,0.00455188434385382,0.00642389950166113,0.00964233803986711,0.008055829526578073,0.008201827242524917,0.0034844788205980067,0.0035558554817275746,0.00818236088039867,0.00813045058139535,0.011397555024916944,0.008175872093023256,0.0007948764534883721,0.0007559437292358804,0.0036045213870431895,0.00815640573089701,0.011475420473421927,0.008110984219269103,0.0035590998754152824,0.006469321013289037,0.001846060008305648,0.0007981208471760798,0.0035071895764119602,0.008175872093023256,0.003137328696013289,0.0032703488372093025,0.003344969892026578,0.0031795058139534884,0.003098395971760797,0.00327359323089701,0.0032314161129568105,0.00797796407807309,0.0030594632475083056,0.011238579734219269,0.0033417254983388704,0.0033319923172757475,0.007861165905315614,0.0033060371677740862,0.003357947466777409,0.0033514586794019933,0.0031308399086378736,0.005869108181063123,0.011225602159468438,0.0033417254983388704,0.003319014742524917,0.0032800820182724254,0.003344969892026578,0.007471838662790698,0.0033774138289036546,0.003192483388704319,0.006183814368770764
1,0.27006008617109634,0.2741934437292359,0.2554862697259136,0.25549600290697677,0.2796505139119601,0.30903174314784054,0.31405406457641194,0.26942094061461797,0.2678798536129568,0.26478145764119604,0.28437110672757476,0.2957459509966777,0.30903498754152825,0.29227120535714285,0.19992278343023256,0.19997469372923588,0.203047134551495,0.3043922601744186,0.3124967556063123,0.28758954526578073,0.2033780627076412,0.28195078903654486,0.19742784468438537,0.2554538257890365,0.20583082433554817,0.29243991382890366,0.2647717244601329,0.25643363268272423,0.2598240240863787,0.2691938330564784,0.19907275228405316,0.19481610776578073,0.2024858544435216,0.282281717192691,0.26385680544019935,0.2937441600913621,0.26050210236710963,0.2553435164036545,0.2954734219269103,0.25536298276578073,0.19468308762458472,0.19541632059800665,0.2615143531976744,0.2949672965116279,0.32152590323920266,0.20257994186046513,0.19547147529069767,0.25589181893687707,0.26960911544850497,0.2837644051079734,0.19566938330564784,0.2679966517857143,0.29570701827242524
2,0.22321428571428573,0.22310722072259137,0.20869237956810632,0.20722266922757476,0.2318313953488372,0.2512361139950166,0.22535882994186046,0.21991149294019935,0.21872080045681064,0.21587546719269102,0.2353580512873754,0.22659494393687707,0.23656821013289037,0.22513821117109634,0.21613177429401995,0.2179486347591362,0.21632319352159468,0.24143480066445183,0.23672069663621262,0.227328176910299,0.21741655419435216,0.2306471916528239,0.21482428363787376,0.20900384136212624,0.2220171044435216,0.2286908222591362,0.21550560631229235,0.2100355585548173,0.2155218282807309,0.22338948297342193,0.2156418708471761,0.20907197362956811,0.2164951463870432,0.21943132267441862,0.21341946117109634,0.2365422549833887,0.2174392649501661,0.20722591362126247,0.23012159987541528,0.20887731000830564,0.20902330772425248,0.20998040386212624,0.21894790801495018,0.23921887977574752,0.22977120535714285,0.21596631021594684,0.20951969995847175,0.20951969995847175,0.2240156509551495,0.23181841777408638,0.2102594217192691,0.2204889950166113,0.22618939472591362
3,0.33848110465116277,0.34799042254983387,0.31960846656976744,0.31633487333887045,0.3581388860049834,0.39523528343023256,0.3468386627906977,0.34767896075581395,0.3330175456810631,0.33009434696843853,0.3602639638704319,0.34496664763289037,0.37018531976744184,0.34808775436046513,0.33379944455980065,0.33518804505813954,0.33511666839701,0.3714700996677741,0.37013665386212624,0.34984946013289037,0.33718659156976744,0.35842114825581395,0.33282288205980065,0.3208640469269103,0.3156795058139535,0.3585574127906977,0.32767727367109634,0.32160701308139533,0.32955253322259137,0.3400027252906977,0.33257630813953487,0.3232454318936877,0.332453021179402,0.3363073608803987,0.32610374273255816,0.3786012769933555,0.33031821013289037,0.31695130813953487,0.35502426806478404,0.32101328903654486,0.32296316964285715,0.3256560164036545,0.33396815303156147,0.3694358648255814,0.23143233492524917,0.3336112697259136,0.3245886108803987,0.3218049210963455,0.3402979651162791,0.36270699231727577,0.32555868459302323,0.33672264327242524,0.22785376868770765
4,0.38465856000830567,0.39659792877906974,0.3693871989202658,0.36357000103820597,0.4076029121677741,0.4452638340946844,0.39908637873754155,0.39714298691860467,0.379516196013289,0.3781762614202658,0.41251167981727577,0.4006404433139535,0.4250123286960133,0.4018343801910299,0.3816737178156146,0.3830590739202658,0.3827768116694352,0.4211482558139535,0.4275299781976744,0.40402434593023256,0.3844249636627907,0.4055232558139535,0.3804830253322259,0.36958186254152825,0.37456200685215946,0.40835885589701,0.3749124013704319,0.3696921719269103,0.3759408741694352,0.3891455564784053,0.3804505813953488,0.36963377284053156,0.38032405004152825,0.3915528965946844,0.37609660506644516,0.43285402823920266,0.3800969424833887,0.3667300404900332,0.40812850394518274,0.3699452346345515,0.3708341985049834,0.373102029692691,0.3814174107142857,0.4227704526578073,0.39969308035714285,0.3812714129983389,0.3701301650747508,0.37031185112126247,0.3870237230066445,0.41110036856312293,0.3740688590116279,0.3860796044435216,0.38444443002491696
5,0.4169078332641196,0.42812370224252494,0.401633227782392,0.39687694663621265,0.439508279692691,0.47832420577242524,0.432062396179402,0.4292624844269103,0.4117395141196013,0.41058775436046513,0.4450594372923588,0.4344729806893688,0.45833549626245845,0.4350245276162791,0.4132351796096346,0.4150455512873754,0.41433827346345514,0.45455253322259137,0.462413699127907,0.43747728924418605,0.4157722954734219,0.4378568833056478,0.41183360153654486,0.4015683399086379,0.40972474563953487,0.4404783534053156,0.4077456654900332,0.40236321636212624,0.4086119186046512,0.42096656976744184,0.4120120431893688,0.4018311357973422,0.4125214129983389,0.42452891403654486,0.4082939680232558,0.4660766196013289,0.41213208575581395,0.39871651785714285,0.4411531872923588,0.40150669642857145,0.402609790282392,0.40445260589701,0.41382565926079734,0.45417942794850497,0.43799639223421927,0.4133065562707641,0.4025416580149502,0.40258059073920266,0.41964285714285715,0.4440763860049834,0.4056303208056478,0.4182769674003322,0.42298782703488375
6,0.4431614669850498,0.4523203903654485,0.4264041735880399,0.42393843438538203,0.4639190977990033,0.49993511212624586,0.4586145141196013,0.4538874325166113,0.43757137666112955,0.43578047134551495,0.4707550352990033,0.46209574854651164,0.486594165282392,0.461148385589701,0.436734323089701,0.4393947259136213,0.4376265313538206,0.48054012666112955,0.4890371937292359,0.46445766715116277,0.4386355377906977,0.46398074127906974,0.435968646179402,0.4261284001245847,0.4389469995847176,0.46991798172757476,0.43378841362126247,0.4279809489202658,0.4342296511627907,0.4459516455564784,0.4361470878322259,0.42660208160299,0.4372956031976744,0.4523658118770764,0.43391170058139533,0.4909935631229236,0.4375389327242525,0.4247560215946844,0.46770530523255816,0.42606351225083056,0.42674159053156147,0.4285876505398671,0.4394433918189369,0.4791125934385382,0.4693859011627907,0.43680894414451826,0.4275202450166113,0.4273515365448505,0.44589649086378735,0.4702002439784053,0.4293403498754153,0.44262289763289037,0.4553214545265781
7,0.45395556478405313,0.46281275955149503,0.4369873857973422,0.4350439939784053,0.4744082225913621,0.5115759966777409,0.46974927325581395,0.4658235568936877,0.4483265417358804,0.44636368355481726,0.48290528965946844,0.47323050768272423,0.4961424159053156,0.47185488475913623,0.4471034053156146,0.44976380813953487,0.4477847279900332,0.4914607558139535,0.50066510070598,0.4753782963039867,0.4490046200166113,0.4749013704318937,0.4463409727990033,0.43671161233388706,0.45059112852990035,0.48062448089701,0.4444949127906977,0.4387750467192691,0.444812863372093,0.45653485776578073,0.44651941445182725,0.4371852938122924,0.44766468542358806,0.4636595463039867,0.4444949127906977,0.5009603405315615,0.44812214493355484,0.4355533637873754,0.47874922134551495,0.4366467244601329,0.43711391715116277,0.43895997715946844,0.4500266040282392,0.4890891040282392,0.48285662375415284,0.4471780263704319,0.4381067016196013,0.43793474875415284,0.4566938330564784,0.48112087313122925,0.4394985465116279,0.45299522425249167,0.46902577346345514
8,0.4624201879152824,0.4713747144933555,0.44524436773255816,0.4448096189784053,0.4827592919435216,0.5215427740863787,0.4797874273255814,0.4758325114202658,0.45670356623754155,0.4548283066860465,0.4929142441860465,0.48342114825581395,0.5081985828488372,0.4819060164036545,0.4555518064784053,0.4591109063538206,0.45624935112126247,0.5015021542774086,0.510631878114618,0.48541645037375414,0.45747248754152825,0.4832491953903654,0.45589895660299,0.4454033430232558,0.45947752284053156,0.49063343542358806,0.45263185215946844,0.44724291424418605,0.45328073089701,0.46499948089701,0.4549840375830565,0.4456531613372093,0.4559573556893688,0.4740967607973422,0.4529627803156146,0.5109271179401993,0.45788776993355484,0.44401798691860467,0.4887971085963455,0.44511783637873753,0.44544227574750833,0.4472234478820598,0.4586858907807309,0.49739475186877075,0.49446506436877075,0.4556458938953488,0.4465843023255814,0.44640261627906974,0.4649702813538206,0.4912531146179402,0.4479923691860465,0.4612457174003322,0.47844749273255816
9,0.4702489098837209,0.47865513392857145,0.4528622041112957,0.45247287686877075,0.49025384136212624,0.528187292358804,0.48749610672757476,0.484984946013289,0.4644738891196013,0.46244938745847175,0.5022808087624585,0.4911298276578073,0.5148431011212624,0.4896146958056478,0.46295551287375414,0.46660545577242524,0.463656301910299,0.509210833679402,0.5189375259551495,0.4931251297757475,0.4648794383305648,0.489679583679402,0.4633935060215947,0.45280704941860467,0.4673094892026578,0.4983421148255814,0.46024968853820597,0.4548607506229236,0.4608985672757475,0.4724064316860465,0.462390988372093,0.45306011212624586,0.4635751920681063,0.48159131021594687,0.4605806166943522,0.5175716362126246,0.46559644933554817,0.4516358232973422,0.4962916580149502,0.4525215427740864,0.45284922653654486,0.45463039867109634,0.46608959717607973,0.5057003997093024,0.5011063382475083,0.4630528446843854,0.45398800872093026,0.4538063226744186,0.47279900332225916,0.49896179401993357,0.45539931997508304,0.46886679817275745,0.4867985620847176
10,0.48358985672757476,0.49492901266611294,0.46959029796511625,0.45905250726744184,0.5067418500830565,0.5497397996262459,0.4956330460963455,0.5019012147009967,0.4797939161129568,0.477905678986711,0.5174840375830565,0.5009798068936877,0.5306011212624585,0.5022580980066446,0.48116953903654486,0.4826652045265781,0.4829280004152824,0.5209879827657807,0.5338876920681063,0.5034033689784053,0.48415113683554817,0.5033839026162791,0.4785967348421927,0.4686916009136213,0.47407729443521596,0.5051164088455149,0.4668098525747508,0.4703202865448505,0.4765689887873754,0.4876518376245847,0.4791190822259136,0.46979145037375414,0.4809391870847176,0.4884434696843854,0.47392156353820597,0.5242161544850499,0.47994315822259137,0.4624331654900332,0.5059275072674418,0.4675593075166113,0.4693664348006645,0.4717835080980066,0.4817600186877076,0.5256371989202658,0.5094087416943521,0.48147775643687707,0.47071934696843853,0.4696876297757475,0.48635408014950166,0.512451982973422,0.47361334613787376,0.48691536025747506,0.49407898151993357
11,0.5045616175249169,0.5139865811877077,0.4882358284883721,0.4845404640780731,0.5255852886212624,0.566351095307309,0.5202579941860465,0.5201022632890365,0.4997080045681063,0.49760888185215946,0.5369698660714286,0.5245341050664452,0.5505346760797342,0.5230287063953488,0.4989650384136213,0.501508643064784,0.4998767130398671,0.5430433710548173,0.553821246885382,0.5265294071843853,0.5010998494601329,0.5243686409883721,0.4980825633305648,0.48796005502491696,0.5005580357142857,0.5299554869186046,0.4929142441860465,0.490023489410299,0.49606130606312293,0.5069300249169435,0.49776461274916944,0.48864462209302323,0.4993705876245847,0.5130684177740864,0.49489332433554817,0.5507942275747508,0.49985724667774084,0.4853126297757475,0.5296959354235881,0.4872625103820598,0.4882228509136213,0.49021490863787376,0.5003211949750831,0.542248494601329,0.5318112801079734,0.4992765002076412,0.4895725186877076,0.48896906146179403,0.5073258409468439,0.5332225913621262,0.4914088455149502,0.5048828125,0.5184897996262459
12,0.5174872819767442,0.5264061202242525,0.5009473629568106,0.49781652304817275,0.5425080460963455,0.5779692691029901,0.5333199231727574,0.5327359323089701,0.5123546511627907,0.510109530730897,0.5496035350913622,0.5375960340531561,0.5638237126245847,0.535876505398671,0.5114656872923588,0.5141423120847176,0.5125882475083057,0.5558911700581395,0.5671102834302325,0.5395913361710963,0.5136004983388704,0.5372164399916943,0.5105021023671097,0.5004607039036545,0.5141196013289037,0.5430174159053156,0.5062616798172758,0.5025208938953488,0.5087728405315615,0.51921978820598,0.5102620172342193,0.5013561565614618,0.5120821220930233,0.5267727367109635,0.5076048588039868,0.5657443936877077,0.5124909156976745,0.49823829422757476,0.5425437344269103,0.49997404485049834,0.500720255398671,0.5027123131229236,0.5130327294435216,0.5555245535714286,0.5467452242524917,0.511773904692691,0.5022840531561462,0.5016805959302325,0.5202482610049833,0.5458562603820598,0.5041203799833887,0.5175975913621262,0.5334788984634552
13,0.5287161285299004,0.5375408793604651,0.511962079526578,0.5087371522009967,0.5534286752491694,0.5895971760797342,0.5444352159468439,0.5434424314784053,0.5234764327242525,0.5211274916943521,0.5603424781976745,0.5489449231727574,0.5737904900332226,0.546797134551495,0.522483648255814,0.5217114825581395,0.5233920784883721,0.5672400591777409,0.5787381904069767,0.550726095307309,0.5244043293189369,0.5485653291112956,0.5214227315199336,0.5114786648671097,0.5257734634551495,0.5539380450581395,0.5177014119601329,0.513538854858804,0.519787557101329,0.5302377491694352,0.5212799781976745,0.5123741175249169,0.5228859530730897,0.5376933658637874,0.5188337053571429,0.5773723006644518,0.5234115448504983,0.5092530107973422,0.5534643635797342,0.5109887614202658,0.5117382163621262,0.5137302740863787,0.524047446013289,0.5654913309800664,0.5583731312292359,0.5225809800664452,0.5133020141196013,0.5126985568936877,0.5314803519518272,0.5567768895348837,0.5149242109634552,0.5284014223421927,0.5454701775332226
14,0.5386731727574751,0.5473908585963455,0.5217082381644518,0.5190153914036545,0.5630645245016611,0.5997229287790697,0.5547134551495017,0.5532924107142857,0.5334302325581395,0.5312954215116279,0.5704065874169435,0.5587949024086378,0.5854183970099668,0.5568612437707641,0.5322265625,0.53156146179402,0.5331382371262459,0.5770900384136213,0.5886887458471761,0.560790204526578,0.5341472435631229,0.5584153083471761,0.531272710755814,0.5214357090946844,0.5359413932724253,0.5639080668604651,0.5278725861710963,0.5234958990863787,0.5297446013289037,0.5397697778239202,0.5310261368355482,0.522117031769103,0.5328462416943521,0.5477574750830565,0.5287907495847176,0.5873033897425249,0.5332615240863787,0.519420940614618,0.5635284727990033,0.5209458056478405,0.521484375,0.5234764327242525,0.5340044902408638,0.5754581083887044,0.5699718386627907,0.5325347799003323,0.5232590583471761,0.5226523567275747,0.5414341517857143,0.5668409987541528,0.524670369601329,0.5383584665697675,0.5563908066860465
