Timestamp,run_warm_up,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_default_jemalloc,run_default_tcmalloc
0,0.0032768376245847176,0.0032898151993355483,0.0027707122093023257,0.008065562707641196,0.0051683191445182726,0.006336300872093023,0.011475420473421927,0.006410921926910299,0.007942275747508306,0.008068807101328904,0.00447077450166113,0.008218049210963455,0.005210496262458472,0.005444092607973422,0.006475809800664452,0.00453890676910299,0.005499247300664452,0.0002757734634551495,0.00822453799833887,0.006560164036544851,0.005285117317275747,0.0007883876661129568,0.004804947051495017,0.00805907392026578,0.005285117317275747,0.008078540282392027,0.0032671044435215947,0.0033060371677740862,0.0032411492940199334,0.00327359323089701,0.0032606156561461796,0.0033514586794019933,0.00321843853820598,0.003409857765780731,0.003137328696013289,0.0033482142857142855,0.00327359323089701,0.0032833264119601327,0.0033384811046511626,0.003140573089700997,0.0033287479235880398,0.003198972176079734,0.0033287479235880398,0.0034520348837209303,0.0033060371677740862,0.0033255035299003324,0.011222357765780731,0.0033482142857142855,0.0030529744601328905,0.0032768376245847176,0.0032281717192691028,0.004561617524916944,0.006213013911960133
1,0.2693690303156146,0.2599246002906977,0.27176663725083056,0.3249941600913621,0.2708549626245847,0.2738462936046512,0.31626998546511625,0.27371651785714285,0.2871483077242525,0.2740604235880399,0.27201969995847175,0.2945617473006645,0.27074140884551495,0.2671660870016611,0.2822200737126246,0.2555024916943522,0.27133837728405313,0.2735607869601329,0.32306374584717606,0.3065173380398671,0.26322414867109634,0.2696156042358804,0.2711112697259136,0.3015404381229236,0.28105858077242524,0.2857629516196013,0.2630067742940199,0.28755385693521596,0.25987917877906974,0.27340830045681064,0.25614163725083056,0.2626498909883721,0.2552526733803987,0.2697486243770764,0.2556030678986711,0.20492563849667775,0.2655893116694352,0.2728859530730897,0.26568988787375414,0.2637627180232558,0.27300275124584716,0.2728178208056478,0.2634090791112957,0.26363943106312293,0.2631105948920266,0.28000415282392027,0.3082465998754153,0.26292242005813954,0.2634674781976744,0.26266286856312293,0.27253231416112955,0.27031639327242524,0.2841342659883721
2,0.22607584094684385,0.29044136731727577,0.2920797861295681,0.29622287686877075,0.2863923639950166,0.28700231000830567,0.34054778343023256,0.2125012977574751,0.3192548276578073,0.29710859634551495,0.2877809644933555,0.29643376245847175,0.3042819507890365,0.30194598733388706,0.3020530523255814,0.20697609530730898,0.28674600290697677,0.28657729443521596,0.3115721034053156,0.2121703696013289,0.21265053986710963,0.2982798224667774,0.2876317223837209,0.3182555544019934,0.28874454941860467,0.307828073089701,0.2787745276162791,0.21307231104651161,0.2894388496677741,0.28240824854651164,0.2815647061877076,0.28373520556478404,0.2792482090946844,0.2204435735049834,0.2793358077242525,0.30461936773255816,0.29320234634551495,0.28395582433554817,0.29216738475913623,0.28789451827242524,0.2793066081810631,0.27824893583887045,0.28737865967607973,0.2867979132059801,0.27952722695182725,0.28615876764950166,0.31524151266611294,0.21070390365448505,0.2875798120847176,0.2786252855066445,0.2788880813953488,0.29726432724252494,0.3040223992940199
3,0.2238015209717608,0.21676443106312293,0.2174425093438538,0.2211703176910299,0.21436357973421927,0.21426949231727574,0.24856597799003322,0.2143765573089701,0.23998780107973422,0.22191652823920266,0.21526552117940198,0.2219392389950166,0.22335055024916944,0.2231623754152824,0.22106649709302326,0.2088545992524917,0.21473992940199335,0.21400669642857142,0.23401811669435216,0.2140456291528239,0.21452904381229235,0.22204954838039867,0.21461988683554817,0.23759992732558138,0.2153109426910299,0.2284312707641196,0.20878646698504982,0.21495405938538206,0.21616421823089702,0.21054492836378738,0.2099641818936877,0.21099589908637872,0.208984375,0.22211119186046513,0.2091076619601329,0.22356468023255813,0.21678065303156147,0.21129438330564784,0.21578137977574752,0.2147593957641196,0.20908495120431894,0.20827060838870431,0.21451606623754152,0.21472370743355482,0.20925041528239202,0.21421758201827243,0.23584795473421927,0.20872157911129569,0.21452904381229235,0.20865993563122923,0.20824789763289037,0.22226043397009967,0.22640028031561463
4,0.4591985049833887,0.4502018012873754,0.45323855377906974,0.4775455512873754,0.4482324543189369,0.45293682516611294,1.4224654796511629,0.45913037271594687,0.5180745172342193,0.478093853820598,0.45243069975083056,0.4873565977990033,0.45998364825581395,0.4580435008305648,0.47468724044850497,0.43984569663621265,0.44339181893687707,0.4521387043189369,0.4985075789036545,0.4565705460963455,0.446344217192691,0.4841543812292359,0.4524598992940199,0.5028777772009967,0.44657456914451826,0.4684352938122924,0.42600835755813954,0.4227931634136213,0.44915386212624586,0.44369030315614616,0.4343496937292359,0.4431906665282392,0.43311357973421927,0.4555420732973422,0.43330499896179403,0.5453566237541528,0.44183775436046513,0.44204863995016613,0.9324679453903655,0.43356779485049834,0.42333173276578073,0.42682270037375414,0.43485257475083056,0.43859336067275745,0.4471066497093023,0.44061137354651164,0.5070954889950167,0.4332206447259136,0.4430089804817276,0.4247170888704319,0.42380216985049834,0.45462715427740863,0.4732726848006645
5,0.4568592971345515,0.4534656613372093,0.45327099771594687,0.48053039348006643,0.4484141403654485,0.4581310994601329,1.5702930336378738,0.46588195598006643,0.5172536856312292,0.48295395556478404,0.4524534105066445,0.48728846553156147,0.46363683554817275,0.47812629775747506,0.4746904848421927,0.43984569663621265,0.4436578592192691,0.44838494082225916,0.5039354495431894,0.45802403446843853,0.442437967192691,0.4808223889119601,0.4527746054817276,0.5409637147009967,0.44544876453488375,0.4769161389119601,0.43650721553156147,0.44271049626245845,0.44846929505813954,0.44758681997508304,0.4345768012873754,0.44334315303156147,0.42461326827242524,0.4551592348421927,0.43594917981727577,0.7255048276578073,0.44682438745847175,0.44204863995016613,1.1166943521594683,0.4421849044850498,0.4329967815614618,0.4319520867940199,0.44239903446843853,0.4435799937707641,0.45004931478405313,0.4411986088039867,0.506758072051495,0.4239287012043189,0.43319793397009965,0.4328345618770764,0.43187746573920266,0.4505781509551495,0.474343334717608
6,0.45221981416112955,0.4534656613372093,0.4532742421096346,0.48647087832225916,0.44842387354651164,0.4606909260797342,1.509253010797342,0.46940536752491696,0.5147976796096345,0.4793332122093023,0.4524566549003322,0.48528343023255816,0.45951645556478404,0.4778440355066445,0.4746904848421927,0.43984569663621265,0.4489591985049834,0.4521062603820598,0.5092367888289037,0.45797536856312293,0.44771659572259137,0.48239267545681064,0.4529595359219269,0.5477672082641196,0.43731182516611294,0.48444313226744184,0.4292267960963455,0.4345832900747508,0.44563693936877075,0.44771335132890366,0.4327080305232558,0.44334315303156147,0.43311357973421927,0.4498935838870432,0.4238703021179402,0.8939861918604651,0.4469703851744186,0.44204863995016613,1.2502011524086378,0.4330778914036545,0.43445675872093026,0.43463195598006643,0.4328670058139535,0.4328150955149502,0.45025695598006643,0.43263340946843853,0.5070857558139535,0.4327145193106312,0.44126025228405313,0.43323037790697677,0.4323187032807309,0.45670681063122925,0.4745574647009967
7,0.45823167566445183,0.4485439161129568,0.45326450892857145,0.5309320494186046,0.44822272113787376,0.46049950685215946,1.5750655367524917,0.47298717815614616,0.5118323037790697,0.48393700685215946,0.4524598992940199,0.48516338766611294,0.4633545732973422,0.4786746002906977,0.4746904848421927,0.43984569663621265,0.4446311773255814,0.4411531872923588,0.5125136264534884,0.45797536856312293,0.4408125259551495,0.48132526993355484,0.454468178986711,0.5580843801910299,0.44528005606312293,0.481656198089701,0.43581615967607973,0.44270725186877075,0.44953670058139533,0.44771335132890366,0.4357058502906977,0.44334315303156147,0.43352237333887045,0.45424756021594687,0.4252199698920266,1.046641403654485,0.44847253945182725,0.44204863995016613,1.2811688901578073,0.44198050768272423,0.42097630294850497,0.43254256644518274,0.4318871989202658,0.4329546044435216,0.4472169590946844,0.4369808970099668,0.5070857558139535,0.4347357765780731,0.44154575892857145,0.42473655523255816,0.4237437707641196,0.45519492317275745,0.4745574647009967
8,0.4532190874169435,0.45175586586378735,0.45326450892857145,0.5159040178571429,0.44822272113787376,0.46049950685215946,1.5820507163621262,0.4618653965946844,0.5140092919435216,0.48549756021594687,0.4524598992940199,0.48502712313122925,0.4629328021179402,0.4830967088870432,0.47468399605481726,0.43984569663621265,0.44950750103820597,0.4457245379983389,0.5150961638289037,0.45797536856312293,0.4466037686877076,0.4817016196013289,0.45001038205980065,0.5333069455980066,0.44667838974252494,0.4829442223837209,0.43675378945182725,0.4441866953903654,0.4448842400332226,0.44771335132890366,0.4350796823089701,0.44334315303156147,0.4335418397009967,0.45094476744186046,0.4262906198089701,1.1368777252906976,0.4330714026162791,0.44204863995016613,1.3102289244186047,0.4422789919019934,0.42381190303156147,0.43233168085548174,0.4410526110880399,0.44100394518272423,0.4474310890780731,0.4405983959717608,0.49863411025747506,0.4237762147009967,0.433116824127907,0.4287498702242525,0.42376648151993357,0.45572375934385384,0.4745574647009967
9,0.45819274294019935,0.4485439161129568,0.4526999844269103,0.5566438693936877,0.44544227574750833,0.46049626245847175,1.5576885641611296,0.46308204422757476,0.5096228716777409,0.47900552844684385,0.4524598992940199,0.48495250207641194,0.4667871418189369,0.46770206083887045,0.47467426287375414,0.43984569663621265,0.4532482869601329,0.4508636575996678,0.5150961638289037,0.45797536856312293,0.4409877232142857,0.47165373235049834,0.4528751816860465,0.5290892338039868,0.43870042566445183,0.4794435215946844,0.42915217504152825,0.4338565458887043,0.44853093853820597,0.44771335132890366,0.4264463507059801,0.44334315303156147,0.4243926495016611,0.4560644206810631,0.43330499896179403,1.1438499273255813,0.4394953021179402,0.44204863995016613,1.3816315406976745,0.43378841362126247,0.4329578488372093,0.43254256644518274,0.44104287790697677,0.4410007007890365,0.44742135589701,0.44061137354651164,0.5067418500830565,0.42410065406976744,0.4321499948089701,0.4328248286960133,0.4238183918189369,0.45315095514950166,0.4745574647009967
