Timestamp,run_warm_up,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54,run_55,run_56,run_57,run_58,run_59,run_60,run_61,run_62,run_63,run_64,run_65,run_66,run_67,run_68,run_69,run_70,run_71,run_72,run_73,run_74,run_75,run_76,run_77,run_78,run_79,run_80,run_81,run_82,run_83,run_84,run_85,run_86,run_87,run_88,run_89,run_90,run_91,run_92,run_93,run_94,run_95,run_96,run_97,run_98,run_99,run_100,run_default_jemalloc,run_default_tcmalloc
0,0.003293059593023256,0.003354703073089701,0.004847124169435216,0.006449854651162791,0.008179116486710963,0.009606649709302325,0.008146672549833887,0.003588299418604651,0.0007754100913621262,0.00797796407807309,0.007961742109634552,0.005359738372093023,0.0033287479235880398,0.0007559437292358804,0.008042851951827242,0.008192094061461794,0.011465687292358804,0.0033287479235880398,0.0007721656976744186,0.0065342088870431895,0.00800716362126246,0.0007299885797342193,0.008055829526578073,0.008091517857142858,0.008114228612956811,0.006530964493355482,0.0032411492940199334,0.003370925041528239,0.0033222591362126247,0.003344969892026578,0.0033319923172757475,0.0031892389950166113,0.003374169435215947,0.0032671044435215947,0.003354703073089701,0.003153550664451827,0.0034066133720930232,0.00812720618770764,0.008172627699335548,0.0033514586794019933,0.003293059593023256,0.0031859946013289035,0.003354703073089701,0.003182750207641196,0.0033319923172757475,0.006537453280730897,0.0033839026162790697,0.0033352367109634553,0.003309281561461794,0.0033514586794019933,0.0033352367109634553,0.006527720099667774,0.0032800820182724254,0.003380658222591362,0.003192483388704319,0.003299548380398671,0.0032703488372093025,0.006466076619601329,0.007994186046511628,0.0074945494186046515,0.0031795058139534884,0.003263860049833887,0.008072051495016611,0.0032800820182724254,0.0033222591362126247,0.00815640573089701,0.0031600394518272426,0.003302792774086379,0.003202216569767442,0.0033417254983388704,0.006414166320598006,0.008120717400332225,0.0033222591362126247,0.0033255035299003324,0.008136939368770765,0.0033060371677740862,0.0031697726328903655,0.003315770348837209,0.009681270764119601,0.003293059593023256,0.0033514586794019933,0.0033676806478405317,0.003312525955149502,0.003364436254152824,0.0031859946013289035,0.003354703073089701,0.003247638081395349,0.0034066133720930232,0.003380658222591362,0.003354703073089701,0.0033676806478405317,0.00815640573089701,0.0033774138289036546,0.003380658222591362,0.003309281561461794,0.0033774138289036546,0.0032898151993355483,0.006462832225913621,0.003380658222591362,0.003293059593023256,0.0033384811046511626,0.0031146179401993356,0.006274657392026578
1,0.26976809073920266,0.2681848266196013,0.2574977938122924,0.30358116175249167,0.29654731623754155,0.3017480793189369,0.29838039867109634,0.2558171978820598,0.28101640365448505,0.29622936565614616,0.27359323089701,0.26335392441860467,0.2712670006229236,0.2647003477990033,0.3064686721345515,0.28708017545681064,0.3137231364202658,0.2729735517026578,0.25604754983388706,0.26497612126245845,0.31278550664451826,0.2731227938122924,0.28619770037375414,0.29630074231727577,0.2949640521179402,0.27942665074750833,0.2721008098006645,0.2556420006229236,0.25597617317275745,0.2673575062292359,0.263305258513289,0.25664451827242524,0.2666534727990033,0.2691581447259136,0.25964558243355484,0.25681971553156147,0.25710522217607973,0.2998533534053156,0.29613527823920266,0.2557685319767442,0.2575075269933555,0.2660370379983389,0.2662284572259136,0.26555686773255816,0.25617732558139533,0.2894356052740864,0.2584062240448505,0.2565342088870432,0.2559047965116279,0.26410337936046513,0.2558139534883721,0.26374649605481726,0.2743556634136213,0.25598915074750833,0.2565309644933555,0.19511783637873753,0.2556971553156146,0.2808671615448505,0.31672744497508304,0.2838000934385382,0.2720878322259136,0.25644012147009965,0.29616772217607973,0.2553110724667774,0.25599563953488375,0.3114650384136213,0.256414166320598,0.27172446013289037,0.27223058554817275,0.27264262354651164,0.2800268635797342,0.30393480066445183,0.25625843542358806,0.2566834509966777,0.2939550456810631,0.2586884862956811,0.25809800664451826,0.255859375,0.3200140157807309,0.25698193521594687,0.25845488995016613,0.19583484738372092,0.25639145556478404,0.2570046459717608,0.25562253426079734,0.2555219580564784,0.25761783637873753,0.2651578073089701,0.25694949127906974,0.2568489150747508,0.25659585236710963,0.27468334717607973,0.2561675924003322,0.2565309644933555,0.26368809696843853,0.1962468853820598,0.2600608648255814,0.2809904485049834,0.25660558554817275,0.26590077346345514,0.2564660766196013,0.2701347072259136,0.29073985153654486
2,0.2218516403654485,0.22620237230066445,0.21245912063953487,0.2221923017026578,0.23084185527408638,0.23402460548172757,0.23381371989202657,0.20892597591362128,0.22585522217607973,0.23031626349667775,0.224742395141196,0.22279900332225913,0.22515767753322258,0.21585600083056478,0.2356046252076412,0.22385992005813954,0.24211936773255813,0.23015404381229235,0.2105546615448505,0.21630372715946844,0.2357376453488372,0.22874922134551495,0.2218029744601329,0.23881008617109634,0.22739955357142858,0.23223694455980065,0.2160766196013289,0.20987009447674418,0.21020751142026578,0.21899657392026578,0.2090654848421927,0.21109647529069767,0.22063499273255813,0.22372689991694353,0.21610581914451826,0.21092127803156147,0.21111918604651161,0.24263522632890366,0.22008993459302326,0.2104767960963455,0.21193352886212624,0.21859751349667775,0.21775721553156147,0.21350381540697674,0.2100842244601329,0.21787725809800665,0.21300417877906977,0.2106844372923588,0.21001933658637872,0.21527849875415284,0.2095780990448505,0.2170466933139535,0.2238080097591362,0.20951969995847175,0.21050599563953487,0.2094937448089701,0.20960080980066445,0.2324251193936877,0.22699400436046513,0.2309781198089701,0.21499299210963455,0.20984413932724252,0.23222396698504982,0.20909143999169436,0.20968516403654486,0.2246061306063123,0.21018804505813954,0.21011342400332225,0.22594282080564784,0.21589168916112958,0.23735984219269102,0.22816847487541528,0.20999662583056478,0.21028213247508307,0.23511472176079734,0.21313719892026578,0.21282249273255813,0.2097468075166113,0.23826502803156147,0.21061306063122923,0.21217685838870431,0.21035999792358803,0.20984413932724252,0.21074283637873753,0.2093672134551495,0.2089876193936877,0.21105754256644518,0.21626803882890366,0.21113865240863788,0.21050599563953487,0.21031782080564784,0.2265592556063123,0.20984738372093023,0.21031782080564784,0.20913037271594684,0.21059359426910298,0.21359465843023256,0.23312915282392027,0.2104281301910299,0.21729651162790697,0.21018155627076412,0.22123520556478404,0.22539776266611294
3,0.34360724667774084,0.3531749636627907,0.33574608077242524,0.3311779744601329,0.3665061773255814,0.37543799314784054,0.3723201308139535,0.3243063486295681,0.3475621625830565,0.3685825892857143,0.36089013185215946,0.34877232142857145,0.351218594269103,0.3392727367109635,0.3742310786960133,0.3574640521179402,0.3918481364202658,0.359874636627907,0.32640547134551495,0.2164172809385382,0.3723233752076412,0.357477029692691,0.35246768583887045,0.37080824335548174,0.36215868978405313,0.3528764794435216,0.33179765365448505,0.33283261524086377,0.3024813122923588,0.34181958575581395,0.32363151474252494,0.3316257007890365,0.22063499273255813,0.3496580409053156,0.33488307205149503,0.326648800872093,0.33287479235880396,0.3806939109219269,0.3385719476744186,0.33236542254983387,0.3323719113372093,0.3433671615448505,0.3354767960963455,0.33401681893687707,0.3287317016196013,0.3447298068936877,0.33421797134551495,0.3324075996677741,0.3313953488372093,0.3367453540282392,0.3308502906976744,0.34564148151993357,0.3467218646179402,0.3107966933139535,0.32980884032392027,0.33365344684385384,0.3253607765780731,0.37369899813122925,0.3602509862956811,0.3615844321013289,0.3353145764119601,0.3309508669019934,0.3693482661960133,0.3299061721345515,0.32542890884551495,0.355257864410299,0.3283326411960133,0.3234433399086379,0.34963533014950166,0.335304843230897,0.37055518064784054,0.3630736088039867,0.3294844009551495,0.33128503945182725,0.3732934489202658,0.3254483752076412,0.33022087832225916,0.33015599044850497,0.3864040438122924,0.33020790074750833,0.3345553882890365,0.3335139379152824,0.3301300352990033,0.3330110568936877,0.32335898567275745,0.3298185735049834,0.33159001245847175,0.3407197362956811,0.332297290282392,0.3333646958056478,0.33392273151993357,0.36700581395348836,0.33293319144518274,0.3336242473006645,0.32434852574750833,0.333429583679402,0.326227029692691,0.3675606052740864,0.3288063226744186,0.3414432360880399,0.3301787012043189,0.3437013340946844,0.3494017338039867
4,0.3902097176079734,0.39893389223421927,0.3814985205564784,0.3862028914036545,0.4131767805232558,0.42370808243355484,0.4215635382059801,0.37175236191860467,0.39565056582225916,0.4150974615863787,0.40520530523255816,0.39537479235880396,0.39612100290697677,0.38269570182724255,0.4232571117109635,0.40478028965946844,0.44153927014119604,0.40563680959302323,0.3740656146179402,0.3748475134966777,0.4202820026993355,0.4013282547757475,0.3998747664036545,0.4194060164036545,0.4107564628322259,0.4042611866694352,0.3783968801910299,0.37667735153654486,0.3603093853820598,0.38588169642857145,0.36874805336378735,0.37569105585548174,0.36516299833887045,0.39604638185215946,0.38233232973421927,0.37388717296511625,0.37905224771594687,0.42800690406976744,0.3964778862126246,0.37748520556478404,0.37706667877906974,0.38975550249169433,0.3841946117109635,0.38125519102990035,0.3717328955564784,0.39268843438538203,0.3806063122923588,0.37858505502491696,0.37778368978405313,0.38186513704318936,0.37723863164451826,0.3966985049833887,0.3941776110880399,0.3616330980066445,0.3757721656976744,0.37898087105481726,0.37132734634551495,0.4196655678986711,0.4082063693936877,0.4164730845099668,0.3825529485049834,0.37733920784883723,0.4170895193106312,0.37333238164451826,0.3711813486295681,0.40406976744186046,0.37259914867109634,0.3708893531976744,0.39538776993355484,0.38190731416112955,0.4138029485049834,0.4095300820182724,0.37630100186877075,0.3749188901578073,0.4203955564784053,0.37246937292358806,0.3749124013704319,0.3763334458056478,0.4329675820182724,0.3762880242940199,0.3786110101744186,0.3790554921096346,0.3741889015780731,0.37876349667774084,0.36953319663621265,0.37408832537375414,0.3760738943106312,0.38668630606312293,0.3771153446843854,0.3791138911960133,0.3792534001245847,0.4130340272009967,0.37875051910299,0.3791658014950166,0.36925742317275745,0.37876025228405313,0.37451982973421927,0.4143220514950166,0.37519466362126247,0.38762069144518274,0.3742375674833887,0.39051793500830567,0.4022918397009967
5,0.42219619497508304,0.4309171252076412,0.41242732558139533,0.4198634759136213,0.44512108077242524,0.4569825840946844,0.4536765469269103,0.4033170681063123,0.427468334717608,0.4508798795681063,0.43688680959302323,0.42693625415282394,0.4276954422757475,0.4143058295265781,0.4554155419435216,0.43625090843023256,0.4752387873754153,0.43761679817275745,0.40647386316445183,0.41086352782392027,0.4528232713870432,0.43314926806478404,0.43314926806478404,0.4519440406976744,0.44308035714285715,0.43830136524086377,0.40911479962624586,0.4065452398255814,0.3950471085963455,0.41723227263289037,0.400945416320598,0.40682425768272423,0.4017727367109635,0.4276078436461794,0.4143642286129568,0.4040827450166113,0.4101919383305648,0.4603307983803987,0.43013198193521596,0.4080344165282392,0.4088876920681063,0.4211060786960133,0.4159702034883721,0.4130762043189369,0.4019349563953488,0.42415905315614616,0.4120055544019934,0.40972474563953487,0.4091861762873754,0.4140625,0.40884875934385384,0.42816587936046513,0.4255184541112957,0.3949984426910299,0.40754775747508304,0.4122359063538206,0.4039497248754153,0.451781821013289,0.4405302637043189,0.449773541320598,0.4143252958887043,0.40868978405315615,0.44877102367109634,0.40524099356312293,0.40380372715946844,0.4355371418189369,0.4049230429817276,0.4028920525332226,0.427367758513289,0.4133811773255814,0.44347941756644516,0.44035506644518274,0.4081966362126246,0.40669123754152825,0.45319962105481726,0.4042449647009967,0.40648035195182725,0.4076840220099668,0.4662291061046512,0.40806037167774084,0.40890391403654486,0.4101919383305648,0.40622404485049834,0.4099518531976744,0.4018700685215947,0.40607480274086377,0.40805712728405313,0.41782275228405313,0.40740824854651164,0.4101659831810631,0.41017896075581395,0.4440731416112957,0.409890209717608,0.41009460651993357,0.400867550872093,0.4100718957641196,0.407570468230897,0.4448972176079734,0.4071778965946844,0.41897126764950166,0.4053740137043189,0.4220793968023256,0.4356961171096346
6,0.4448453073089701,0.45399125311461797,0.4338078799833887,0.4470579838039867,0.4682373857973422,0.48015079941860467,0.4772243563122924,0.42724122715946844,0.45012069144518274,0.4741356935215947,0.4606455045681063,0.44831680855481726,0.45013042462624586,0.43717231623754155,0.478093853820598,0.4589421978820598,0.4951074543189369,0.4598344061461794,0.42976212105481726,0.43998520556478404,0.4776623494601329,0.4562266403654485,0.4546985309385382,0.47828202865448505,0.4661966621677741,0.4646393531976744,0.4343075166112957,0.42898671096345514,0.42448024813122925,0.4409423017026578,0.4261413776993355,0.4307484167358804,0.43247767857142855,0.44941341362126247,0.43786337209302323,0.42885369082225916,0.4318904433139535,0.483875363372093,0.4562558399086379,0.43047264327242524,0.43175093438538203,0.4426975186877076,0.43931686046511625,0.43551443106312293,0.42734180336378735,0.4472786025747508,0.43362294954318936,0.43131618563122925,0.43077761627906974,0.43692574231727577,0.4303266455564784,0.45031211067275745,0.4483005865863787,0.4235847954734219,0.4304109997923588,0.43044019933554817,0.4280847695182724,0.4733765053986711,0.464288958679402,0.47123844995847175,0.43655263704318936,0.4304921096345515,0.47124493874584716,0.4281042358803987,0.4281496573920266,0.46080447985880396,0.4290613320182724,0.4270206083887043,0.4506560164036545,0.4364196169019934,0.4698109167358804,0.4641137614202658,0.4299989617940199,0.42955772425249167,0.47760395037375414,0.4304661544850498,0.43125129775747506,0.4294895919850498,0.48944274294019935,0.4302909572259136,0.4313453851744186,0.43135836274916944,0.4290872871677741,0.4313324075996678,0.4268486555232558,0.4285130294850498,0.430930102782392,0.4392033066860465,0.43048237645348836,0.4313324075996678,0.4311344995847176,0.4652622767857143,0.43105987852990035,0.4312610309385382,0.42606026785714285,0.43124156457641194,0.4321532392026578,0.4664919019933555,0.42983025332225916,0.44035182205149503,0.4290872871677741,0.4438817223837209,0.4631047549833887
7,0.45500350394518274,0.46436357973421927,0.443969321013289,0.4579721241694352,0.478515625,0.4917332848837209,0.4875025955149502,0.43761355377906974,0.4621573920265781,0.48410247093023256,0.4709237437707641,0.4584750051910299,0.45963974252491696,0.44754139846345514,0.4881579630398671,0.4692204370847176,0.5067191393272426,0.4700250467192691,0.4403453332641196,0.4515417358803987,0.4883623598421927,0.4665989669850498,0.464632864410299,0.48919292462624586,0.4764749013704319,0.47555349356312293,0.4451048588039867,0.4391449075996678,0.43633526266611294,0.45110049833887045,0.4367245899086379,0.44112074335548174,0.44539036544850497,0.45957161025747506,0.4480248131229236,0.43922601744186046,0.44205188434385384,0.4939394725913621,0.4669493615033223,0.4406340843023256,0.4421232610049834,0.45264482973421927,0.44940368044019935,0.44383954526578073,0.4379282599667774,0.45776772736710963,0.443781146179402,0.44147438226744184,0.4409358129152824,0.44708393895348836,0.44027395660299,0.4603729754983389,0.4584620276162791,0.43522568002491696,0.44057244082225916,0.4403875103820598,0.4386290490033223,0.4833173276578073,0.4745671978820598,0.48286311254152825,0.446710833679402,0.44065355066445183,0.48152317794850497,0.4384635849252492,0.4385219840116279,0.47128711586378735,0.4393590375830565,0.437233959717608,0.46081745743355484,0.44657781353820597,0.480945675872093,0.47417787063953487,0.44016040282392027,0.4399268064784053,0.48809631955980065,0.44147438226744184,0.4418345099667774,0.43943690303156147,0.4993348992940199,0.44044915386212624,0.4415035818106312,0.4413089181893688,0.4394563693936877,0.4414906042358804,0.43764599771594687,0.4386744705149502,0.44129918500830567,0.44915061773255816,0.440640573089701,0.44153927014119604,0.4429311150332226,0.4746028862126246,0.44100718957641194,0.44142247196843853,0.4366856571843854,0.4411888756229236,0.4426748079318937,0.4763029485049834,0.4401149813122924,0.45051326308139533,0.4394563693936877,0.45403991901993357,0.47445364410299
8,0.46347137147009965,0.47216310215946844,0.45222305855481726,0.466741720307309,0.48845644725913623,0.5017292618355482,0.4974207070182724,0.4458640469269103,0.4694280782807309,0.49246976225083056,0.48091972072259137,0.46847747093023256,0.46810436565614616,0.4557951360049834,0.49819287271594687,0.4790639275332226,0.5166859167358804,0.4784766922757475,0.4501142026578073,0.4603113320182724,0.49853028965946844,0.47581953384551495,0.47310397632890366,0.4994030315614618,0.4865909208887043,0.484108959717608,0.4534786389119601,0.44750571013289037,0.44652914763289037,0.4607201256229236,0.4461171096345515,0.45037375415282394,0.45449088974252494,0.469382656769103,0.45792994705149503,0.4492284831810631,0.4512075633305648,0.5040522477159468,0.4771594684385382,0.44961132163621265,0.45055868459302323,0.4626278291112957,0.4594029017857143,0.45383227782392027,0.44740513392857145,0.4661123079318937,0.45356299314784054,0.4504516196013289,0.44986762873754155,0.4571577813538206,0.4499454941860465,0.4689122196843854,0.4678091258305648,0.44516974667774084,0.4504873079318937,0.44864124792358806,0.4471001609219269,0.49170408534053156,0.48451450892857145,0.4914185786960133,0.45670356623754155,0.44975731935215946,0.4913634240033223,0.4469282080564784,0.44792423691860467,0.48130580357142855,0.4478723266196013,0.44569858284883723,0.4704889950166113,0.45489643895348836,0.4897152720099668,0.4841154485049834,0.44847578384551495,0.4495886108803987,0.49807283014950166,0.45099343334717606,0.4517299107142857,0.4474829993770764,0.5093600757890365,0.4489137769933555,0.4512594736295681,0.4512692068106312,0.44944910195182725,0.4512627180232558,0.44611386524086377,0.4486672030730897,0.4504451308139535,0.4591563278654485,0.4487483129152824,0.4514346708887043,0.4501985568936877,0.48440095514950166,0.4503672653654485,0.4503575321843854,0.44611062084717606,0.45038024294019935,0.4524631436877076,0.48482272632890366,0.4486185371677741,0.4587702450166113,0.44805725705980065,0.4622936565614618,0.4832329734219269
9,0.4701969995847176,0.47957005294850497,0.45962676495016613,0.4744503997093023,0.49595099667774084,0.5083737801079734,0.5049152564368771,0.4534851276993355,0.47674743044019935,0.4991142805232558,0.48841427014119604,0.4757514015780731,0.47551131644518274,0.4634129723837209,0.5054019154900332,0.48655847695182725,0.5233304350083057,0.48588039867109634,0.4576282184385382,0.4682341414036545,0.506024839078073,0.4830934644933555,0.4813512250830565,0.5071117109634552,0.494085470307309,0.4918176391196013,0.4610964752906977,0.4546985309385382,0.4540172082641196,0.46820818625415284,0.45360517026578073,0.4576476848006645,0.4622871677740864,0.4768707174003322,0.46554129464285715,0.4567165438122924,0.45866642441860467,0.5115467971345515,0.48486814784053156,0.45645699231727577,0.4581765209717608,0.46990175975913623,0.46681634136212624,0.4613203384551495,0.45446493459302323,0.47360685735049834,0.46105105377906974,0.45772555024916944,0.4569274294019934,0.4644317120016611,0.45743355481727577,0.4763613475913621,0.47529718646179403,0.4526578073089701,0.4578845255398671,0.4560449543189369,0.45471475290697677,0.49843620224252494,0.49200905834717606,0.4982966933139535,0.46419162686877075,0.4572453799833887,0.4988644622093023,0.45432542566445183,0.4556264275332226,0.4888003529900332,0.4554901629983389,0.45331641922757476,0.47797705564784054,0.46188810735049834,0.4974239514119601,0.4915191549003322,0.4560936202242525,0.4570766715116279,0.5055673795681063,0.4584814939784053,0.4591920161960133,0.45488670577242524,0.5160045940614618,0.456320727782392,0.45853340427740863,0.45854313745847175,0.4569371625830565,0.45875077865448505,0.45352081602990035,0.4561552637043189,0.45814732142857145,0.466430258513289,0.4561552637043189,0.45870860153654486,0.4570442275747508,0.4916813745847176,0.4578553259966777,0.4578455928156146,0.4533845514950166,0.45786830357142855,0.4599512043189369,0.4915710651993355,0.45602224356312293,0.46614799626245845,0.45546420784883723,0.46970060735049834,0.4913699127906977
